ano_mes,empresa,setor_rh,headcount
2025-06,CENTRO ELO,Apoio Pedagógico,15
2025-07,CENTRO ELO,Apoio Pedagógico,14
2025-08,CENTRO ELO,Apoio Pedagógico,14
2025-09,CENTRO ELO,Apoio Pedagógico,14
2025-10,CENTRO ELO,Apoio Pedagógico,12
2025-11,CENTRO ELO,Apoio Pedagógico,13
2025-12,CENTRO ELO,Apoio Pedagógico,13
2026-01,CENTRO ELO,Apoio Pedagógico,13
2026-02,CENTRO ELO,Apoio Pedagógico,13
2021-08,CENTRO ELO,Clínico,1
2021-09,CENTRO ELO,Clínico,1
2021-10,CENTRO ELO,Clínico,1
2021-11,CENTRO ELO,Clínico,1
2021-12,CENTRO ELO,Clínico,1
2022-01,CENTRO ELO,Clínico,1
2022-02,CENTRO ELO,Clínico,1
2022-03,CENTRO ELO,Clínico,1
2022-04,CENTRO ELO,Clínico,1
2022-05,CENTRO ELO,Clínico,1
2022-06,CENTRO ELO,Clínico,1
2022-07,CENTRO ELO,Clínico,1
2022-08,CENTRO ELO,Clínico,1
2022-09,CENTRO ELO,Clínico,1
2022-10,CENTRO ELO,Clínico,1
2022-11,CENTRO ELO,Clínico,1
2022-12,CENTRO ELO,Clínico,1
2023-01,CENTRO ELO,Clínico,1
2024-03,CENTRO ELO,Clínico,1
2024-04,CENTRO ELO,Clínico,1
2024-05,CENTRO ELO,Clínico,1
2024-06,CENTRO ELO,Clínico,1
2024-07,CENTRO ELO,Clínico,1
2024-08,CENTRO ELO,Clínico,2
2024-09,CENTRO ELO,Clínico,2
2024-10,CENTRO ELO,Clínico,2
2024-11,CENTRO ELO,Clínico,1
2024-12,CENTRO ELO,Clínico,1
2025-01,CENTRO ELO,Clínico,1
2025-02,CENTRO ELO,Clínico,1
2025-03,CENTRO ELO,Clínico,1
2025-04,CENTRO ELO,Clínico,1
2025-05,CENTRO ELO,Clínico,1
2025-06,CENTRO ELO,Clínico,1
2025-07,CENTRO ELO,Clínico,1
2025-08,CENTRO ELO,Clínico,1
2025-09,CENTRO ELO,Clínico,1
2025-10,CENTRO ELO,Clínico,1
2025-11,CENTRO ELO,Clínico,1
2025-12,CENTRO ELO,Clínico,1
2026-01,CENTRO ELO,Clínico,1
2026-02,CENTRO ELO,Clínico,1
2019-02,CENTRO ELO,Docente,21
2019-03,CENTRO ELO,Docente,21
2019-04,CENTRO ELO,Docente,22
2019-05,CENTRO ELO,Docente,22
2019-06,CENTRO ELO,Docente,22
2019-07,CENTRO ELO,Docente,22
2019-08,CENTRO ELO,Docente,26
2019-09,CENTRO ELO,Docente,27
2019-10,CENTRO ELO,Docente,28
2019-11,CENTRO ELO,Docente,28
2019-12,CENTRO ELO,Docente,28
2020-01,CENTRO ELO,Docente,28
2020-02,CENTRO ELO,Docente,34
2020-03,CENTRO ELO,Docente,37
2020-04,CENTRO ELO,Docente,37
2020-05,CENTRO ELO,Docente,38
2020-06,CENTRO ELO,Docente,38
2020-07,CENTRO ELO,Docente,38
2020-08,CENTRO ELO,Docente,38
2020-09,CENTRO ELO,Docente,38
2020-10,CENTRO ELO,Docente,38
2020-11,CENTRO ELO,Docente,38
2020-12,CENTRO ELO,Docente,38
2021-01,CENTRO ELO,Docente,38
2021-02,CENTRO ELO,Docente,42
2021-03,CENTRO ELO,Docente,44
2021-04,CENTRO ELO,Docente,45
2021-05,CENTRO ELO,Docente,45
2021-06,CENTRO ELO,Docente,45
2021-07,CENTRO ELO,Docente,45
2021-08,CENTRO ELO,Docente,46
2021-09,CENTRO ELO,Docente,46
2021-10,CENTRO ELO,Docente,46
2021-11,CENTRO ELO,Docente,46
2021-12,CENTRO ELO,Docente,43
2022-01,CENTRO ELO,Docente,42
2022-02,CENTRO ELO,Docente,42
2022-03,CENTRO ELO,Docente,45
2022-04,CENTRO ELO,Docente,43
2022-05,CENTRO ELO,Docente,45
2022-06,CENTRO ELO,Docente,44
2022-07,CENTRO ELO,Docente,44
2022-08,CENTRO ELO,Docente,45
2022-09,CENTRO ELO,Docente,45
2022-10,CENTRO ELO,Docente,44
2022-11,CENTRO ELO,Docente,44
2022-12,CENTRO ELO,Docente,41
2023-01,CENTRO ELO,Docente,39
2023-02,CENTRO ELO,Docente,44
2023-03,CENTRO ELO,Docente,44
2023-04,CENTRO ELO,Docente,45
2023-05,CENTRO ELO,Docente,45
2023-06,CENTRO ELO,Docente,46
2023-07,CENTRO ELO,Docente,46
2023-08,CENTRO ELO,Docente,45
2023-09,CENTRO ELO,Docente,45
2023-10,CENTRO ELO,Docente,45
2023-11,CENTRO ELO,Docente,45
2023-12,CENTRO ELO,Docente,38
2024-01,CENTRO ELO,Docente,35
2024-02,CENTRO ELO,Docente,37
2024-03,CENTRO ELO,Docente,36
2024-04,CENTRO ELO,Docente,40
2024-05,CENTRO ELO,Docente,40
2024-06,CENTRO ELO,Docente,40
2024-07,CENTRO ELO,Docente,40
2024-08,CENTRO ELO,Docente,40
2024-09,CENTRO ELO,Docente,41
2024-10,CENTRO ELO,Docente,40
2024-11,CENTRO ELO,Docente,41
2024-12,CENTRO ELO,Docente,37
2025-01,CENTRO ELO,Docente,36
2025-02,CENTRO ELO,Docente,41
2025-03,CENTRO ELO,Docente,41
2025-04,CENTRO ELO,Docente,42
2025-05,CENTRO ELO,Docente,42
2025-06,CENTRO ELO,Docente,44
2025-07,CENTRO ELO,Docente,44
2025-08,CENTRO ELO,Docente,46
2025-09,CENTRO ELO,Docente,46
2025-10,CENTRO ELO,Docente,45
2025-11,CENTRO ELO,Docente,45
2025-12,CENTRO ELO,Docente,37
2026-01,CENTRO ELO,Docente,42
2026-02,CENTRO ELO,Docente,45
2019-02,CENTRO ELO,Operacional,2
2019-03,CENTRO ELO,Operacional,2
2019-04,CENTRO ELO,Operacional,2
2019-05,CENTRO ELO,Operacional,2
2019-06,CENTRO ELO,Operacional,2
2019-07,CENTRO ELO,Operacional,2
2019-08,CENTRO ELO,Operacional,2
2019-09,CENTRO ELO,Operacional,2
2019-10,CENTRO ELO,Operacional,2
2019-11,CENTRO ELO,Operacional,2
2019-12,CENTRO ELO,Operacional,2
2020-01,CENTRO ELO,Operacional,2
2020-02,CENTRO ELO,Operacional,3
2020-03,CENTRO ELO,Operacional,3
2020-04,CENTRO ELO,Operacional,3
2020-05,CENTRO ELO,Operacional,3
2020-06,CENTRO ELO,Operacional,3
2020-07,CENTRO ELO,Operacional,3
2020-08,CENTRO ELO,Operacional,3
2020-09,CENTRO ELO,Operacional,3
2020-10,CENTRO ELO,Operacional,3
2020-11,CENTRO ELO,Operacional,3
2020-12,CENTRO ELO,Operacional,3
2021-01,CENTRO ELO,Operacional,3
2021-02,CENTRO ELO,Operacional,3
2021-03,CENTRO ELO,Operacional,3
2021-04,CENTRO ELO,Operacional,3
2021-05,CENTRO ELO,Operacional,3
2021-06,CENTRO ELO,Operacional,3
2021-07,CENTRO ELO,Operacional,3
2021-08,CENTRO ELO,Operacional,3
2021-09,CENTRO ELO,Operacional,3
2021-10,CENTRO ELO,Operacional,3
2021-11,CENTRO ELO,Operacional,3
2021-12,CENTRO ELO,Operacional,3
2022-01,CENTRO ELO,Operacional,3
2022-02,CENTRO ELO,Operacional,3
2022-03,CENTRO ELO,Operacional,4
2022-04,CENTRO ELO,Operacional,3
2022-05,CENTRO ELO,Operacional,3
2022-06,CENTRO ELO,Operacional,5
2022-07,CENTRO ELO,Operacional,5
2022-08,CENTRO ELO,Operacional,6
2022-09,CENTRO ELO,Operacional,5
2022-10,CENTRO ELO,Operacional,6
2022-11,CENTRO ELO,Operacional,6
2022-12,CENTRO ELO,Operacional,6
2023-01,CENTRO ELO,Operacional,5
2023-02,CENTRO ELO,Operacional,5
2023-03,CENTRO ELO,Operacional,5
2023-04,CENTRO ELO,Operacional,5
2023-05,CENTRO ELO,Operacional,5
2023-06,CENTRO ELO,Operacional,5
2023-07,CENTRO ELO,Operacional,5
2023-08,CENTRO ELO,Operacional,5
2023-09,CENTRO ELO,Operacional,5
2023-10,CENTRO ELO,Operacional,4
2023-11,CENTRO ELO,Operacional,4
2023-12,CENTRO ELO,Operacional,5
2024-01,CENTRO ELO,Operacional,6
2024-02,CENTRO ELO,Operacional,7
2024-03,CENTRO ELO,Operacional,10
2024-04,CENTRO ELO,Operacional,11
2024-05,CENTRO ELO,Operacional,11
2024-06,CENTRO ELO,Operacional,11
2024-07,CENTRO ELO,Operacional,11
2024-08,CENTRO ELO,Operacional,10
2024-09,CENTRO ELO,Operacional,11
2024-10,CENTRO ELO,Operacional,9
2024-11,CENTRO ELO,Operacional,10
2024-12,CENTRO ELO,Operacional,9
2025-01,CENTRO ELO,Operacional,9
2025-02,CENTRO ELO,Operacional,9
2025-03,CENTRO ELO,Operacional,9
2025-04,CENTRO ELO,Operacional,7
2025-05,CENTRO ELO,Operacional,7
2025-06,CENTRO ELO,Operacional,8
2025-07,CENTRO ELO,Operacional,8
2025-08,CENTRO ELO,Operacional,8
2025-09,CENTRO ELO,Operacional,8
2025-10,CENTRO ELO,Operacional,7
2025-11,CENTRO ELO,Operacional,8
2025-12,CENTRO ELO,Operacional,8
2026-01,CENTRO ELO,Operacional,8
2026-02,CENTRO ELO,Operacional,8
2009-05,DOMINUS,Administrativo,1
2009-06,DOMINUS,Administrativo,1
2009-07,DOMINUS,Administrativo,1
2009-08,DOMINUS,Administrativo,1
2009-09,DOMINUS,Administrativo,1
2009-10,DOMINUS,Administrativo,1
2009-11,DOMINUS,Administrativo,1
2009-12,DOMINUS,Administrativo,1
2010-01,DOMINUS,Administrativo,1
2010-02,DOMINUS,Administrativo,1
2010-03,DOMINUS,Administrativo,1
2010-04,DOMINUS,Administrativo,1
2010-05,DOMINUS,Administrativo,1
2010-06,DOMINUS,Administrativo,1
2010-07,DOMINUS,Administrativo,1
2010-08,DOMINUS,Administrativo,1
2010-09,DOMINUS,Administrativo,1
2010-10,DOMINUS,Administrativo,1
2010-11,DOMINUS,Administrativo,1
2010-12,DOMINUS,Administrativo,1
2011-01,DOMINUS,Administrativo,1
2011-02,DOMINUS,Administrativo,1
2011-03,DOMINUS,Administrativo,1
2011-04,DOMINUS,Administrativo,1
2011-05,DOMINUS,Administrativo,1
2011-06,DOMINUS,Administrativo,1
2011-07,DOMINUS,Administrativo,1
2011-08,DOMINUS,Administrativo,1
2011-09,DOMINUS,Administrativo,1
2011-10,DOMINUS,Administrativo,1
2011-11,DOMINUS,Administrativo,1
2011-12,DOMINUS,Administrativo,1
2012-01,DOMINUS,Administrativo,1
2012-02,DOMINUS,Administrativo,1
2012-03,DOMINUS,Administrativo,1
2012-04,DOMINUS,Administrativo,1
2012-05,DOMINUS,Administrativo,1
2012-06,DOMINUS,Administrativo,1
2012-07,DOMINUS,Administrativo,1
2012-08,DOMINUS,Administrativo,1
2012-09,DOMINUS,Administrativo,1
2012-10,DOMINUS,Administrativo,1
2012-11,DOMINUS,Administrativo,1
2012-12,DOMINUS,Administrativo,1
2013-01,DOMINUS,Administrativo,1
2013-02,DOMINUS,Administrativo,1
2013-03,DOMINUS,Administrativo,1
2013-04,DOMINUS,Administrativo,1
2013-05,DOMINUS,Administrativo,1
2013-06,DOMINUS,Administrativo,1
2013-07,DOMINUS,Administrativo,1
2013-08,DOMINUS,Administrativo,1
2013-09,DOMINUS,Administrativo,1
2013-10,DOMINUS,Administrativo,1
2013-11,DOMINUS,Administrativo,1
2013-12,DOMINUS,Administrativo,1
2014-01,DOMINUS,Administrativo,1
2014-02,DOMINUS,Administrativo,2
2014-03,DOMINUS,Administrativo,2
2014-04,DOMINUS,Administrativo,2
2014-05,DOMINUS,Administrativo,2
2014-06,DOMINUS,Administrativo,2
2014-07,DOMINUS,Administrativo,2
2014-08,DOMINUS,Administrativo,2
2014-09,DOMINUS,Administrativo,2
2014-10,DOMINUS,Administrativo,2
2014-11,DOMINUS,Administrativo,2
2014-12,DOMINUS,Administrativo,2
2015-01,DOMINUS,Administrativo,2
2015-02,DOMINUS,Administrativo,2
2015-03,DOMINUS,Administrativo,2
2015-04,DOMINUS,Administrativo,2
2015-05,DOMINUS,Administrativo,2
2015-06,DOMINUS,Administrativo,2
2015-07,DOMINUS,Administrativo,2
2015-08,DOMINUS,Administrativo,2
2015-09,DOMINUS,Administrativo,2
2015-10,DOMINUS,Administrativo,2
2015-11,DOMINUS,Administrativo,2
2015-12,DOMINUS,Administrativo,2
2016-01,DOMINUS,Administrativo,2
2016-02,DOMINUS,Administrativo,2
2016-03,DOMINUS,Administrativo,2
2016-04,DOMINUS,Administrativo,2
2016-05,DOMINUS,Administrativo,2
2016-06,DOMINUS,Administrativo,2
2016-07,DOMINUS,Administrativo,2
2016-08,DOMINUS,Administrativo,2
2016-09,DOMINUS,Administrativo,2
2016-10,DOMINUS,Administrativo,2
2016-11,DOMINUS,Administrativo,2
2016-12,DOMINUS,Administrativo,2
2017-01,DOMINUS,Administrativo,2
2017-02,DOMINUS,Administrativo,2
2017-03,DOMINUS,Administrativo,2
2017-04,DOMINUS,Administrativo,2
2017-05,DOMINUS,Administrativo,2
2017-06,DOMINUS,Administrativo,2
2017-07,DOMINUS,Administrativo,2
2017-08,DOMINUS,Administrativo,2
2017-09,DOMINUS,Administrativo,2
2017-10,DOMINUS,Administrativo,2
2017-11,DOMINUS,Administrativo,2
2017-12,DOMINUS,Administrativo,3
2018-01,DOMINUS,Administrativo,3
2018-02,DOMINUS,Administrativo,3
2018-03,DOMINUS,Administrativo,3
2018-04,DOMINUS,Administrativo,3
2018-05,DOMINUS,Administrativo,3
2018-06,DOMINUS,Administrativo,3
2018-07,DOMINUS,Administrativo,3
2018-08,DOMINUS,Administrativo,3
2018-09,DOMINUS,Administrativo,3
2018-10,DOMINUS,Administrativo,3
2018-11,DOMINUS,Administrativo,4
2018-12,DOMINUS,Administrativo,4
2019-01,DOMINUS,Administrativo,4
2019-02,DOMINUS,Administrativo,4
2019-03,DOMINUS,Administrativo,4
2019-04,DOMINUS,Administrativo,4
2019-05,DOMINUS,Administrativo,4
2019-06,DOMINUS,Administrativo,3
2019-07,DOMINUS,Administrativo,3
2019-08,DOMINUS,Administrativo,3
2019-09,DOMINUS,Administrativo,3
2019-10,DOMINUS,Administrativo,3
2019-11,DOMINUS,Administrativo,3
2019-12,DOMINUS,Administrativo,3
2020-01,DOMINUS,Administrativo,3
2020-02,DOMINUS,Administrativo,3
2020-03,DOMINUS,Administrativo,3
2020-04,DOMINUS,Administrativo,3
2020-05,DOMINUS,Administrativo,3
2020-06,DOMINUS,Administrativo,3
2020-07,DOMINUS,Administrativo,3
2020-08,DOMINUS,Administrativo,3
2020-09,DOMINUS,Administrativo,3
2020-10,DOMINUS,Administrativo,3
2020-11,DOMINUS,Administrativo,3
2020-12,DOMINUS,Administrativo,3
2021-01,DOMINUS,Administrativo,3
2021-02,DOMINUS,Administrativo,3
2021-03,DOMINUS,Administrativo,3
2021-04,DOMINUS,Administrativo,3
2021-05,DOMINUS,Administrativo,3
2021-06,DOMINUS,Administrativo,3
2021-07,DOMINUS,Administrativo,3
2021-08,DOMINUS,Administrativo,3
2021-09,DOMINUS,Administrativo,3
2021-10,DOMINUS,Administrativo,3
2021-11,DOMINUS,Administrativo,3
2021-12,DOMINUS,Administrativo,3
2022-01,DOMINUS,Administrativo,3
2022-02,DOMINUS,Administrativo,3
2022-03,DOMINUS,Administrativo,3
2022-04,DOMINUS,Administrativo,4
2022-05,DOMINUS,Administrativo,5
2022-06,DOMINUS,Administrativo,5
2022-07,DOMINUS,Administrativo,8
2022-08,DOMINUS,Administrativo,8
2022-09,DOMINUS,Administrativo,7
2022-10,DOMINUS,Administrativo,8
2022-11,DOMINUS,Administrativo,8
2022-12,DOMINUS,Administrativo,10
2023-01,DOMINUS,Administrativo,8
2023-02,DOMINUS,Administrativo,8
2023-03,DOMINUS,Administrativo,8
2023-04,DOMINUS,Administrativo,8
2023-05,DOMINUS,Administrativo,8
2023-06,DOMINUS,Administrativo,8
2023-07,DOMINUS,Administrativo,8
2023-08,DOMINUS,Administrativo,8
2023-09,DOMINUS,Administrativo,7
2023-10,DOMINUS,Administrativo,7
2023-11,DOMINUS,Administrativo,7
2023-12,DOMINUS,Administrativo,6
2024-01,DOMINUS,Administrativo,7
2024-02,DOMINUS,Administrativo,8
2024-03,DOMINUS,Administrativo,9
2024-04,DOMINUS,Administrativo,8
2024-05,DOMINUS,Administrativo,9
2024-06,DOMINUS,Administrativo,9
2024-07,DOMINUS,Administrativo,9
2024-08,DOMINUS,Administrativo,10
2024-09,DOMINUS,Administrativo,10
2024-10,DOMINUS,Administrativo,9
2024-11,DOMINUS,Administrativo,9
2024-12,DOMINUS,Administrativo,7
2025-01,DOMINUS,Administrativo,6
2025-02,DOMINUS,Administrativo,5
2025-03,DOMINUS,Administrativo,4
2025-04,DOMINUS,Administrativo,3
2025-05,DOMINUS,Administrativo,3
2025-06,DOMINUS,Administrativo,3
2025-07,DOMINUS,Administrativo,3
2025-08,DOMINUS,Administrativo,3
2025-09,DOMINUS,Administrativo,2
2025-10,DOMINUS,Administrativo,3
2025-11,DOMINUS,Administrativo,4
2025-12,DOMINUS,Administrativo,4
2026-01,DOMINUS,Administrativo,4
2026-02,DOMINUS,Administrativo,4
2007-11,DOMINUS,Apoio Pedagógico,1
2007-12,DOMINUS,Apoio Pedagógico,1
2008-01,DOMINUS,Apoio Pedagógico,1
2008-02,DOMINUS,Apoio Pedagógico,1
2008-03,DOMINUS,Apoio Pedagógico,1
2008-04,DOMINUS,Apoio Pedagógico,1
2008-05,DOMINUS,Apoio Pedagógico,1
2008-06,DOMINUS,Apoio Pedagógico,1
2008-07,DOMINUS,Apoio Pedagógico,1
2008-08,DOMINUS,Apoio Pedagógico,1
2008-09,DOMINUS,Apoio Pedagógico,1
2008-10,DOMINUS,Apoio Pedagógico,1
2008-11,DOMINUS,Apoio Pedagógico,1
2008-12,DOMINUS,Apoio Pedagógico,1
2009-01,DOMINUS,Apoio Pedagógico,1
2009-02,DOMINUS,Apoio Pedagógico,1
2009-03,DOMINUS,Apoio Pedagógico,1
2009-04,DOMINUS,Apoio Pedagógico,1
2009-05,DOMINUS,Apoio Pedagógico,1
2009-06,DOMINUS,Apoio Pedagógico,1
2009-07,DOMINUS,Apoio Pedagógico,1
2009-08,DOMINUS,Apoio Pedagógico,1
2009-09,DOMINUS,Apoio Pedagógico,1
2009-10,DOMINUS,Apoio Pedagógico,1
2009-11,DOMINUS,Apoio Pedagógico,1
2009-12,DOMINUS,Apoio Pedagógico,1
2010-01,DOMINUS,Apoio Pedagógico,1
2010-02,DOMINUS,Apoio Pedagógico,1
2010-03,DOMINUS,Apoio Pedagógico,1
2010-04,DOMINUS,Apoio Pedagógico,1
2010-05,DOMINUS,Apoio Pedagógico,1
2010-06,DOMINUS,Apoio Pedagógico,1
2010-07,DOMINUS,Apoio Pedagógico,1
2010-08,DOMINUS,Apoio Pedagógico,1
2010-09,DOMINUS,Apoio Pedagógico,1
2010-10,DOMINUS,Apoio Pedagógico,1
2010-11,DOMINUS,Apoio Pedagógico,1
2010-12,DOMINUS,Apoio Pedagógico,1
2011-01,DOMINUS,Apoio Pedagógico,2
2011-02,DOMINUS,Apoio Pedagógico,2
2011-03,DOMINUS,Apoio Pedagógico,2
2011-04,DOMINUS,Apoio Pedagógico,2
2011-05,DOMINUS,Apoio Pedagógico,2
2011-06,DOMINUS,Apoio Pedagógico,2
2011-07,DOMINUS,Apoio Pedagógico,2
2011-08,DOMINUS,Apoio Pedagógico,2
2011-09,DOMINUS,Apoio Pedagógico,2
2011-10,DOMINUS,Apoio Pedagógico,2
2011-11,DOMINUS,Apoio Pedagógico,2
2011-12,DOMINUS,Apoio Pedagógico,2
2012-01,DOMINUS,Apoio Pedagógico,2
2012-02,DOMINUS,Apoio Pedagógico,2
2012-03,DOMINUS,Apoio Pedagógico,2
2012-04,DOMINUS,Apoio Pedagógico,2
2012-05,DOMINUS,Apoio Pedagógico,2
2012-06,DOMINUS,Apoio Pedagógico,2
2012-07,DOMINUS,Apoio Pedagógico,2
2012-08,DOMINUS,Apoio Pedagógico,2
2012-09,DOMINUS,Apoio Pedagógico,2
2012-10,DOMINUS,Apoio Pedagógico,2
2012-11,DOMINUS,Apoio Pedagógico,2
2012-12,DOMINUS,Apoio Pedagógico,2
2013-01,DOMINUS,Apoio Pedagógico,2
2013-02,DOMINUS,Apoio Pedagógico,2
2013-03,DOMINUS,Apoio Pedagógico,2
2013-04,DOMINUS,Apoio Pedagógico,2
2013-05,DOMINUS,Apoio Pedagógico,3
2013-06,DOMINUS,Apoio Pedagógico,3
2013-07,DOMINUS,Apoio Pedagógico,3
2013-08,DOMINUS,Apoio Pedagógico,3
2013-09,DOMINUS,Apoio Pedagógico,3
2013-10,DOMINUS,Apoio Pedagógico,3
2013-11,DOMINUS,Apoio Pedagógico,3
2013-12,DOMINUS,Apoio Pedagógico,3
2014-01,DOMINUS,Apoio Pedagógico,3
2014-02,DOMINUS,Apoio Pedagógico,3
2014-03,DOMINUS,Apoio Pedagógico,3
2014-04,DOMINUS,Apoio Pedagógico,3
2014-05,DOMINUS,Apoio Pedagógico,3
2014-06,DOMINUS,Apoio Pedagógico,3
2014-07,DOMINUS,Apoio Pedagógico,3
2014-08,DOMINUS,Apoio Pedagógico,3
2014-09,DOMINUS,Apoio Pedagógico,3
2014-10,DOMINUS,Apoio Pedagógico,3
2014-11,DOMINUS,Apoio Pedagógico,3
2014-12,DOMINUS,Apoio Pedagógico,3
2015-01,DOMINUS,Apoio Pedagógico,3
2015-02,DOMINUS,Apoio Pedagógico,3
2015-03,DOMINUS,Apoio Pedagógico,3
2015-04,DOMINUS,Apoio Pedagógico,3
2015-05,DOMINUS,Apoio Pedagógico,3
2015-06,DOMINUS,Apoio Pedagógico,3
2015-07,DOMINUS,Apoio Pedagógico,3
2015-08,DOMINUS,Apoio Pedagógico,3
2015-09,DOMINUS,Apoio Pedagógico,3
2015-10,DOMINUS,Apoio Pedagógico,3
2015-11,DOMINUS,Apoio Pedagógico,3
2015-12,DOMINUS,Apoio Pedagógico,3
2016-01,DOMINUS,Apoio Pedagógico,3
2016-02,DOMINUS,Apoio Pedagógico,3
2016-03,DOMINUS,Apoio Pedagógico,3
2016-04,DOMINUS,Apoio Pedagógico,3
2016-05,DOMINUS,Apoio Pedagógico,3
2016-06,DOMINUS,Apoio Pedagógico,3
2016-07,DOMINUS,Apoio Pedagógico,3
2016-08,DOMINUS,Apoio Pedagógico,3
2016-09,DOMINUS,Apoio Pedagógico,3
2016-10,DOMINUS,Apoio Pedagógico,3
2016-11,DOMINUS,Apoio Pedagógico,3
2016-12,DOMINUS,Apoio Pedagógico,3
2017-01,DOMINUS,Apoio Pedagógico,3
2017-02,DOMINUS,Apoio Pedagógico,3
2017-03,DOMINUS,Apoio Pedagógico,3
2017-04,DOMINUS,Apoio Pedagógico,3
2017-05,DOMINUS,Apoio Pedagógico,3
2017-06,DOMINUS,Apoio Pedagógico,3
2017-07,DOMINUS,Apoio Pedagógico,3
2017-08,DOMINUS,Apoio Pedagógico,3
2017-09,DOMINUS,Apoio Pedagógico,3
2017-10,DOMINUS,Apoio Pedagógico,3
2017-11,DOMINUS,Apoio Pedagógico,3
2017-12,DOMINUS,Apoio Pedagógico,3
2018-01,DOMINUS,Apoio Pedagógico,3
2018-02,DOMINUS,Apoio Pedagógico,3
2018-03,DOMINUS,Apoio Pedagógico,3
2018-04,DOMINUS,Apoio Pedagógico,3
2018-05,DOMINUS,Apoio Pedagógico,3
2018-06,DOMINUS,Apoio Pedagógico,3
2018-07,DOMINUS,Apoio Pedagógico,3
2018-08,DOMINUS,Apoio Pedagógico,3
2018-09,DOMINUS,Apoio Pedagógico,3
2018-10,DOMINUS,Apoio Pedagógico,3
2018-11,DOMINUS,Apoio Pedagógico,3
2018-12,DOMINUS,Apoio Pedagógico,3
2019-01,DOMINUS,Apoio Pedagógico,3
2019-02,DOMINUS,Apoio Pedagógico,3
2019-03,DOMINUS,Apoio Pedagógico,3
2019-04,DOMINUS,Apoio Pedagógico,3
2019-05,DOMINUS,Apoio Pedagógico,3
2019-06,DOMINUS,Apoio Pedagógico,3
2019-07,DOMINUS,Apoio Pedagógico,3
2019-08,DOMINUS,Apoio Pedagógico,3
2019-09,DOMINUS,Apoio Pedagógico,3
2019-10,DOMINUS,Apoio Pedagógico,3
2019-11,DOMINUS,Apoio Pedagógico,3
2019-12,DOMINUS,Apoio Pedagógico,3
2020-01,DOMINUS,Apoio Pedagógico,3
2020-02,DOMINUS,Apoio Pedagógico,4
2020-03,DOMINUS,Apoio Pedagógico,4
2020-04,DOMINUS,Apoio Pedagógico,4
2020-05,DOMINUS,Apoio Pedagógico,4
2020-06,DOMINUS,Apoio Pedagógico,4
2020-07,DOMINUS,Apoio Pedagógico,4
2020-08,DOMINUS,Apoio Pedagógico,4
2020-09,DOMINUS,Apoio Pedagógico,4
2020-10,DOMINUS,Apoio Pedagógico,4
2020-11,DOMINUS,Apoio Pedagógico,4
2020-12,DOMINUS,Apoio Pedagógico,4
2021-01,DOMINUS,Apoio Pedagógico,4
2021-02,DOMINUS,Apoio Pedagógico,4
2021-03,DOMINUS,Apoio Pedagógico,4
2021-04,DOMINUS,Apoio Pedagógico,4
2021-05,DOMINUS,Apoio Pedagógico,4
2021-06,DOMINUS,Apoio Pedagógico,4
2021-07,DOMINUS,Apoio Pedagógico,3
2021-08,DOMINUS,Apoio Pedagógico,3
2021-09,DOMINUS,Apoio Pedagógico,2
2021-10,DOMINUS,Apoio Pedagógico,2
2021-11,DOMINUS,Apoio Pedagógico,2
2021-12,DOMINUS,Apoio Pedagógico,2
2022-01,DOMINUS,Apoio Pedagógico,2
2022-02,DOMINUS,Apoio Pedagógico,2
2022-03,DOMINUS,Apoio Pedagógico,2
2022-04,DOMINUS,Apoio Pedagógico,2
2022-05,DOMINUS,Apoio Pedagógico,4
2022-06,DOMINUS,Apoio Pedagógico,6
2022-07,DOMINUS,Apoio Pedagógico,7
2022-08,DOMINUS,Apoio Pedagógico,7
2022-09,DOMINUS,Apoio Pedagógico,9
2022-10,DOMINUS,Apoio Pedagógico,9
2022-11,DOMINUS,Apoio Pedagógico,9
2022-12,DOMINUS,Apoio Pedagógico,9
2023-01,DOMINUS,Apoio Pedagógico,7
2023-02,DOMINUS,Apoio Pedagógico,8
2023-03,DOMINUS,Apoio Pedagógico,9
2023-04,DOMINUS,Apoio Pedagógico,9
2023-05,DOMINUS,Apoio Pedagógico,11
2023-06,DOMINUS,Apoio Pedagógico,11
2023-07,DOMINUS,Apoio Pedagógico,10
2023-08,DOMINUS,Apoio Pedagógico,7
2023-09,DOMINUS,Apoio Pedagógico,5
2023-10,DOMINUS,Apoio Pedagógico,6
2023-11,DOMINUS,Apoio Pedagógico,6
2023-12,DOMINUS,Apoio Pedagógico,6
2024-01,DOMINUS,Apoio Pedagógico,6
2024-02,DOMINUS,Apoio Pedagógico,15
2024-03,DOMINUS,Apoio Pedagógico,16
2024-04,DOMINUS,Apoio Pedagógico,17
2024-05,DOMINUS,Apoio Pedagógico,17
2024-06,DOMINUS,Apoio Pedagógico,16
2024-07,DOMINUS,Apoio Pedagógico,15
2024-08,DOMINUS,Apoio Pedagógico,14
2024-09,DOMINUS,Apoio Pedagógico,13
2024-10,DOMINUS,Apoio Pedagógico,12
2024-11,DOMINUS,Apoio Pedagógico,12
2024-12,DOMINUS,Apoio Pedagógico,11
2025-01,DOMINUS,Apoio Pedagógico,11
2025-02,DOMINUS,Apoio Pedagógico,13
2025-03,DOMINUS,Apoio Pedagógico,12
2025-04,DOMINUS,Apoio Pedagógico,10
2025-05,DOMINUS,Apoio Pedagógico,10
2025-06,DOMINUS,Apoio Pedagógico,10
2025-07,DOMINUS,Apoio Pedagógico,14
